age,gender,country,salary,balance,account_type,num_products,has_cr_card,is_active_member,tenure_years,estimated_salary,churn,membership_duration_years
27.0,Male,Germany,42016.47,53886.61,Business,1,0,1,10,23530.3,0,2.4684931506849317
20.0,Male,UK,54140.56,54038.82,Savings,4,1,1,2,100449.05,0,9.345205479452055
24.0,Female,Germany,91582.71,39812.43,Checking,3,1,1,1,76127.2,0,4.846575342465753
21.0,Male,France,40632.83,12633.57,Checking,2,1,1,0,90809.47,0,2.756164383561644
25.0,Female,Germany,78666.31,-1006.33,Savings,4,0,1,5,111187.17,0,3.021917808219178
30.0,Male,UK,61000.32,46605.36,Savings,4,0,1,1,86329.91,1,9.180821917808219
29.0,Female,Germany,34377.1,26834.3,Savings,3,1,1,2,98038.05,0,9.367123287671232
52.0,Female,India,78275.93,15204.64,Business,3,1,0,3,108850.78,0,1.4904109589041097
55.0,Female,India,28641.63,62682.64,Checking,4,1,1,8,71671.05,1,4.019178082191781
71.0,Female,India,69780.96,57668.4,Business,3,1,1,0,44371.12,0,9.476712328767123
68.0,Male,Cambodia,47039.96,56329.05,Savings,4,1,1,0,85896.21,1,5.761643835616439
60.0,Female,Germany,50131.42,41641.92,Savings,2,0,0,4,77665.45,0,5.098630136986301
53.0,Male,Germany,54968.26,35696.59,Savings,2,0,1,10,49836.99,0,8.238356164383562
64.0,Male,France,72487.43,69759.16,Savings,3,1,1,5,93435.7,0,4.397260273972603
19.0,Female,USA,99048.56,63705.8,Checking,1,0,0,10,42366.05,0,8.473972602739726
32.0,Male,Cambodia,62783.36,33314.54,Checking,2,1,1,4,76990.48,0,6.942465753424657
66.0,Female,Germany,41999.26,89225.54,Business,1,1,1,5,56496.63,0,8.057534246575342
51.0,Male,Cambodia,24011.14,32497.95,Savings,4,0,0,3,101971.66,0,8.87945205479452
56.0,Male,France,88998.64,42709.33,Savings,3,1,1,9,33650.9,0,8.536986301369863
43.0,Female,UK,64384.35,62809.58,Business,4,0,1,10,84149.56,0,4.863013698630137
65.0,Male,USA,54209.66,42431.49,Business,2,1,1,3,77812.09,0,3.2246575342465755
22.0,Female,Cambodia,61462.88,29713.91,Savings,4,0,1,7,98406.49,1,9.367123287671232
65.0,Male,India,79166.58,42634.04,Business,3,0,0,10,99168.71,0,3.4438356164383563
42.0,Male,USA,49748.21,34894.91,Checking,4,1,1,5,29669.51,0,5.134246575342465
68.0,Male,UK,43349.68,-7610.8,Checking,3,1,1,0,44701.24,0,4.821917808219178
64.0,Other,Germany,33019.51,22551.88,Savings,4,0,1,7,81807.77,0,4.906849315068493
21.0,Female,Cambodia,51381.07,11988.44,Savings,4,1,1,10,54175.71,0,3.315068493150685
51.0,Female,France,86866.87,59098.78,Savings,3,0,0,9,81498.79,0,6.243835616438356
44.0,Female,Germany,47287.91,42563.61,Business,4,0,1,2,61073.44,0,8.871232876712329
72.0,Female,Germany,66514.78,48591.49,Business,4,0,1,5,50587.29,1,4.778082191780822
71.0,Male,UK,69544.09,39485.76,Checking,4,1,0,5,68891.85,0,1.4547945205479451
73.0,Female,India,109342.6,28985.55,Checking,4,0,1,9,75023.37,0,9.789041095890411
46.0,Male,India,61693.76,17772.55,Checking,2,0,1,4,61897.38,0,4.301369863013699
22.0,Male,France,56075.48,48706.65,Checking,1,1,0,9,70594.27,0,7.021917808219178
18.0,Male,India,90486.24,-9713.08,Business,4,1,1,8,30043.82,0,5.3780821917808215
67.0,Male,France,23515.78,58576.27,Checking,2,0,1,10,90033.83,0,7.936986301369863
37.0,Female,Germany,112752.21,27241.78,Business,3,1,1,8,48514.1,0,2.6931506849315068
23.0,Male,Germany,72449.51,25340.15,Business,1,1,1,6,36573.52,0,8.728767123287671
37.0,Female,Cambodia,63226.14,46689.15,Checking,1,0,1,1,72405.39,1,6.816438356164384
37.0,Male,USA,72956.89,17235.73,Business,1,1,0,9,90547.49,0,3.4246575342465753
63.0,Female,India,36030.3,26008.44,Savings,1,0,1,8,73714.93,0,2.4575342465753423
43.0,Other,Cambodia,52282.55,24298.04,Savings,1,1,1,4,45984.98,0,5.504109589041096
49.0,Female,Cambodia,50991.41,20885.48,Savings,4,1,1,2,69065.77,0,7.2164383561643834
27.0,Female,Germany,83971.66,20842.41,Business,4,0,1,9,107322.12,0,5.586301369863014
35.0,Female,France,53388.29,42017.45,Checking,3,1,1,9,67578.59,0,7.53972602739726
29.0,Male,India,68193.49,50113.45,Checking,3,1,1,8,59318.71,0,8.808219178082192
27.0,Female,Cambodia,83590.16,77311.56,Checking,3,1,1,9,40750.81,0,2.9452054794520546
41.0,Male,France,60370.58,43704.95,Savings,2,0,1,2,14494.52,1,3.8383561643835615
70.0,Male,UK,50543.14,40294.56,Checking,3,1,1,10,67662.0,1,4.32054794520548
68.0,Male,France,107594.89,16325.34,Checking,3,1,0,8,16515.07,0,8.791780821917808
55.0,Male,USA,-4508.03,41328.19,Checking,2,1,1,8,70131.02,0,7.364383561643836
42.0,Female,France,56398.68,70438.89,Business,3,0,1,6,30776.25,0,3.9863013698630136
25.0,Male,Cambodia,74262.63,39957.16,Checking,2,1,1,4,157992.62,0,3.7424657534246575
72.0,Male,Germany,61020.84,59837.57,Checking,3,1,0,6,78351.9,0,3.671232876712329
31.0,Female,USA,92037.1,43583.13,Savings,4,0,1,4,89320.95,0,1.3068493150684932
60.0,Female,Germany,70478.11,24818.78,Savings,1,0,1,1,89854.91,1,7.50958904109589
48.0,Male,Germany,24476.29,11296.09,Business,2,1,1,6,36284.89,0,8.64931506849315
41.0,Male,India,23350.83,41162.94,Business,2,0,1,8,76638.64,0,6.0
33.0,Male,Cambodia,54623.86,50205.89,Savings,3,0,1,9,114705.25,0,5.156164383561644
37.0,Male,Cambodia,75190.79,33219.45,Business,2,1,1,6,117946.66,0,2.5232876712328767
55.0,Male,Cambodia,92680.2,22339.3,Checking,4,0,1,1,115891.92,0,9.578082191780823
64.0,Male,Cambodia,43264.75,63138.76,Business,4,1,1,4,20649.71,0,9.53972602739726
32.0,Male,USA,4715.42,26172.07,Business,2,0,1,4,73419.44,1,8.657534246575343
31.0,Female,Germany,70777.02,11962.3,Checking,2,1,1,1,83794.53,0,7.353424657534247
70.0,Male,India,61059.06,33700.02,Checking,4,0,1,1,99644.91,0,6.353424657534247
29.0,Male,India,63580.74,36553.88,Checking,3,0,1,2,46955.15,0,6.101369863013699
51.0,Other,Germany,32469.81,20291.37,Savings,1,0,1,1,127162.93,1,5.372602739726028
25.0,Female,Germany,89819.83,33170.91,Checking,3,1,0,6,71492.27,0,5.095890410958904
36.0,Male,UK,39592.19,1096.05,Savings,3,1,1,4,41771.6,0,2.547945205479452
63.0,Male,USA,67701.34,43476.37,Business,2,0,0,3,57769.83,0,8.205479452054794
22.0,Other,India,66892.31,14002.3,Business,1,1,1,0,102155.35,0,1.926027397260274
73.0,Male,USA,73747.07,27362.52,Business,2,1,0,6,103281.75,0,8.186301369863013
44.0,Female,Cambodia,41384.87,21465.4,Checking,2,1,0,8,88750.08,0,9.005479452054795
58.0,Female,India,36915.91,63032.15,Business,3,1,1,3,68973.14,0,8.504109589041096
30.0,Male,France,81326.47,28932.0,Savings,4,0,1,10,44145.86,1,8.24931506849315
49.0,Female,France,73815.87,18132.1,Business,3,1,0,2,75432.92,0,4.821917808219178
48.0,Other,India,68376.69,76808.26,Business,3,0,1,8,83601.73,0,9.312328767123288
58.0,Female,UK,88143.92,70892.58,Savings,3,1,0,10,72987.59,0,9.441095890410958
63.0,Male,France,68542.44,51727.09,Savings,4,1,1,5,108876.52,0,3.1671232876712327
54.0,Female,Cambodia,50748.95,46240.87,Savings,1,0,1,3,43105.64,0,9.75068493150685
19.0,Female,Cambodia,72949.73,17691.0,Savings,2,1,1,1,46004.46,0,4.8493150684931505
24.0,Female,USA,71261.73,56743.56,Savings,4,0,0,3,43621.57,0,2.1013698630136988
65.0,Female,Germany,71888.88,42295.02,Business,3,1,0,8,32259.59,0,8.7013698630137
28.0,Male,USA,37923.4,22263.39,Checking,1,0,0,5,55931.42,1,2.5287671232876714
28.0,Male,Cambodia,35523.34,37816.64,Checking,2,0,1,4,84447.88,0,7.923287671232877
40.0,Male,USA,82003.99,25714.35,Checking,1,0,1,5,124808.13,1,9.490410958904109
61.0,Male,USA,11420.06,62308.51,Business,2,1,1,3,56616.48,0,5.879452054794521
62.0,Male,Cambodia,25716.02,-1274.24,Savings,4,0,0,10,77202.84,0,5.197260273972603
25.0,Male,India,27036.86,78133.21,Checking,1,1,1,9,122069.65,1,5.736986301369863
73.0,Female,India,86683.12,30723.01,Business,1,1,1,3,122299.0,0,7.93972602739726
49.0,Female,USA,58790.57,44041.59,Checking,2,1,1,3,68233.52,0,6.046575342465753
65.0,Female,Germany,60883.88,45686.13,Business,2,1,0,10,78762.72,0,7.720547945205479
38.0,Female,UK,51168.76,15206.3,Business,3,0,0,10,111336.11,1,5.4520547945205475
48.0,Male,Cambodia,33530.73,30791.63,Checking,1,0,1,4,42420.71,0,5.5479452054794525
18.0,Male,UK,78994.94,32971.47,Savings,4,0,0,8,143175.27,0,4.980821917808219
30.0,Female,France,76308.19,22928.49,Savings,1,1,1,5,23046.06,0,9.646575342465754
28.0,Female,France,42387.32,55745.55,Checking,3,0,1,7,1832.71,0,9.860273972602739
46.0,Male,Germany,95051.41,10808.72,Checking,2,0,1,9,85035.43,0,8.613698630136986
21.0,Female,USA,78623.22,38974.28,Business,3,1,1,3,57329.37,0,8.175342465753424
53.0,Female,Cambodia,38654.13,796.66,Checking,4,1,0,8,70329.18,0,3.276712328767123
32.0,Female,India,52817.28,39785.29,Business,3,0,0,4,53487.38,0,1.0164383561643835
20.0,Male,France,50801.0,38394.18,Business,2,0,0,7,45496.69,0,5.380821917808219
73.0,Female,USA,67809.83,73153.5,Business,4,1,0,0,85885.27,0,6.402739726027397
68.0,Female,UK,24284.16,22703.23,Business,4,1,1,3,25577.77,0,1.6958904109589041
46.0,Male,Germany,42373.85,31611.58,Checking,4,1,1,5,110562.17,0,8.0
19.0,Male,India,20328.51,68626.9,Checking,2,1,1,3,39262.21,0,5.36986301369863
23.0,Male,France,55056.34,23482.91,Checking,4,1,0,2,73802.42,0,9.301369863013699
48.0,Male,USA,29343.29,39505.66,Savings,2,1,1,2,102604.58,0,6.8712328767123285
71.0,Male,India,82830.08,29132.27,Savings,2,0,0,5,65473.62,0,9.191780821917808
41.0,Male,UK,68582.69,31966.27,Savings,4,0,0,10,98116.99,0,8.473972602739726
57.0,Male,UK,23307.44,35223.83,Business,1,1,1,6,82710.91,1,4.76986301369863
34.0,Male,Germany,33939.45,56962.2,Business,4,0,1,9,32025.7,0,4.901369863013699
22.0,Female,Germany,60347.87,64076.41,Savings,2,0,1,0,97476.75,0,9.197260273972603
19.0,Female,UK,2324.55,7242.0,Business,2,1,0,5,38108.95,1,3.408219178082192
29.0,Male,UK,32496.71,50624.66,Business,3,0,1,3,92269.25,0,2.786301369863014
22.0,Male,USA,39400.7,60097.03,Checking,1,0,1,1,78027.54,0,6.005479452054795
59.0,Female,India,92120.96,41799.71,Savings,2,0,0,6,55847.05,0,4.052054794520548
58.0,Female,USA,45583.29,58682.47,Savings,4,1,1,6,22634.63,0,9.471232876712328
37.0,Male,Germany,76484.48,10021.77,Business,1,1,0,1,144718.49,0,3.7945205479452055
25.0,Female,Germany,48176.53,45160.78,Business,4,0,1,2,72689.83,0,7.284931506849315
73.0,Female,India,21194.69,22397.57,Savings,2,1,1,9,75277.81,1,3.2739726027397262
23.0,Other,France,41918.17,9237.69,Savings,1,1,0,1,95106.72,0,9.98904109589041
73.0,Male,Germany,57267.06,57836.84,Savings,4,0,1,8,76888.79,0,2.9095890410958902
71.0,Female,Germany,64445.92,26544.3,Savings,4,1,1,10,67515.52,0,3.117808219178082
28.0,Male,USA,68094.67,23434.17,Savings,3,1,1,4,-1436.37,0,9.134246575342466
20.0,Female,USA,64817.65,-2607.6,Checking,1,1,1,10,56563.36,1,6.126027397260274
48.0,Male,France,72648.82,24729.27,Checking,4,0,1,6,64091.94,0,3.663013698630137
60.0,Female,France,34669.92,23297.1,Business,1,1,1,5,44324.5,0,4.232876712328767
73.0,Female,France,19548.42,58703.52,Savings,4,1,0,4,43450.81,0,6.005479452054795
22.0,Male,USA,32053.55,41843.32,Checking,4,0,0,4,95862.85,0,6.482191780821918
43.0,Male,Germany,17824.81,2258.6,Checking,1,0,1,1,21335.16,1,2.2164383561643834
33.0,Male,USA,65610.94,42799.87,Business,1,1,1,0,15833.31,0,6.945205479452055
48.0,Female,UK,36303.38,37079.77,Savings,1,1,1,9,71034.73,0,1.8630136986301369
24.0,Female,Germany,71294.81,19140.12,Business,4,0,1,10,55104.35,0,8.04931506849315
55.0,Male,France,46156.28,43366.02,Business,4,1,1,4,104105.8,0,2.265753424657534
26.0,Male,Germany,51265.27,46701.9,Savings,1,1,0,5,77200.13,0,3.8684931506849316
56.0,Male,UK,87887.01,40611.0,Savings,2,0,1,8,7799.75,1,3.0794520547945203
52.0,Female,Cambodia,1906.69,69907.09,Savings,1,0,1,5,85899.71,1,6.013698630136986
60.0,Other,Germany,87785.49,30890.96,Checking,1,1,1,0,91282.95,0,1.0575342465753426
44.0,Female,France,82400.51,8931.62,Checking,1,0,1,10,81090.64,1,7.668493150684932
29.0,Male,Cambodia,45269.33,68485.48,Business,1,1,1,2,55276.85,0,3.0356164383561643
70.0,Female,Cambodia,57678.63,-2790.41,Checking,3,0,1,1,37432.95,0,3.819178082191781
60.0,Male,France,27252.89,16580.29,Business,4,0,1,0,64051.29,1,2.5643835616438357
46.0,Male,USA,55448.99,32960.91,Business,2,0,1,3,80526.72,0,4.810958904109589
48.0,Male,UK,76180.83,32275.91,Savings,2,0,1,9,70696.74,0,5.421917808219178
51.0,Female,India,65242.66,15874.01,Checking,1,0,1,10,98814.55,0,3.7945205479452055
50.0,Female,Germany,61301.39,56348.27,Savings,3,0,0,8,29098.34,1,9.263013698630138
44.0,Female,India,105419.21,32305.37,Savings,2,1,1,0,46168.16,0,6.7835616438356166
73.0,Male,France,32295.45,59378.22,Checking,1,0,0,1,138908.59,0,6.523287671232877
19.0,Male,France,-2825.93,13405.87,Business,1,1,1,8,64162.86,0,7.7753424657534245
31.0,Male,France,33033.37,12870.91,Business,3,1,0,2,56424.09,0,9.254794520547945
41.0,Male,France,67996.54,69949.34,Savings,3,1,1,3,52428.11,0,2.9917808219178084
51.0,Male,UK,35901.96,-11272.34,Checking,1,1,1,10,64071.62,1,7.482191780821918
72.0,Male,India,56433.15,44491.12,Checking,1,1,1,9,105465.16,0,8.252054794520548
40.0,Male,France,94898.15,48294.01,Checking,3,0,0,4,82807.12,0,8.627397260273973
36.0,Female,India,55312.59,14318.59,Savings,4,0,1,0,123180.52,0,2.7835616438356166
47.0,Male,Germany,72967.52,46312.42,Checking,3,0,1,1,100717.65,0,7.895890410958904
66.0,Other,Germany,88021.86,51215.93,Business,2,0,1,6,60751.16,0,6.545205479452055
60.0,Male,Germany,36752.86,-5985.12,Savings,1,0,1,7,112765.88,0,2.372602739726027
33.0,Male,India,31666.43,57322.16,Savings,3,1,1,4,39139.88,0,2.5506849315068494
67.0,Male,USA,74480.34,28835.89,Business,4,1,1,8,49839.12,0,7.232876712328767
69.0,Male,UK,26825.64,47902.85,Checking,3,1,1,8,21638.6,0,9.66027397260274
57.0,Female,Cambodia,33583.48,74528.75,Savings,4,0,1,0,41043.57,0,3.021917808219178
51.0,Male,France,54990.73,21851.23,Checking,4,1,0,1,91437.29,0,6.657534246575342
66.0,Female,UK,94841.17,58214.2,Checking,2,0,1,5,39074.97,0,1.9287671232876713
28.0,Male,Germany,84543.34,39903.24,Checking,3,0,1,6,103016.92,0,2.9123287671232876
31.0,Male,France,86676.61,12204.31,Checking,3,0,1,9,92855.72,0,5.83013698630137
65.0,Male,USA,49089.38,-1412.62,Business,4,0,1,3,37754.13,0,5.424657534246576
64.0,Female,UK,59808.51,49437.47,Checking,3,1,1,10,32771.28,0,8.663013698630136
52.0,Female,France,49608.59,54358.59,Savings,3,0,1,6,69057.56,0,6.564383561643836
24.0,Female,France,31929.76,-8690.81,Checking,4,0,1,3,58353.07,0,2.4438356164383563
46.0,Male,Germany,38202.35,37980.9,Checking,4,0,1,4,93706.73,0,2.232876712328767
61.0,Male,India,41846.22,28591.24,Business,2,1,1,4,24214.29,0,5.443835616438356
71.0,Male,UK,56372.49,68538.39,Checking,4,0,1,4,86582.16,0,8.871232876712329
39.0,Female,France,70517.46,39513.47,Business,1,1,1,8,49962.98,1,3.9945205479452053
40.0,Female,India,101657.2,47253.18,Checking,1,0,1,10,7977.56,0,7.353424657534247
41.0,Male,USA,50862.47,26383.4,Savings,1,1,0,4,72510.83,0,4.32054794520548
52.0,Male,France,74698.33,31427.87,Checking,4,1,0,4,21706.48,0,6.2164383561643834
68.0,Female,France,55519.5,56047.02,Savings,4,1,0,6,60510.78,0,9.167123287671233
27.0,Female,USA,84071.88,35326.44,Business,3,0,0,1,95768.15,0,3.956164383561644
25.0,Female,USA,28617.37,16620.37,Business,1,0,0,10,97670.68,0,2.0191780821917806
65.0,Male,Cambodia,46610.67,57807.3,Savings,2,1,1,9,54795.21,0,2.0657534246575344
65.0,Female,Cambodia,76571.17,68717.49,Checking,4,1,1,5,57676.45,1,9.843835616438357
29.0,Female,France,74539.28,65056.56,Checking,3,0,1,7,65979.64,0,4.057534246575343
46.0,Male,Germany,74998.67,60805.46,Savings,4,1,1,4,57570.59,0,5.956164383561644
46.0,Female,USA,95231.05,29344.85,Business,3,1,0,4,3055.37,0,1.4
40.0,Male,India,16657.07,15373.35,Savings,4,1,1,5,61382.84,1,2.1041095890410957
43.0,Male,USA,28638.87,11271.46,Savings,4,1,1,3,62040.05,0,4.720547945205479
54.0,Other,France,74031.38,8855.16,Savings,2,1,1,1,60189.45,0,3.1232876712328768
49.0,Female,France,80335.3,33129.62,Business,1,0,1,7,46917.56,1,3.734246575342466
69.0,Male,UK,76377.32,70426.13,Savings,4,0,1,4,-5028.39,0,5.863013698630137
55.0,Male,India,127717.33,1919.46,Savings,2,1,0,4,89044.07,0,8.715068493150685
23.0,Male,USA,69230.18,28597.36,Business,1,1,1,9,97620.12,1,8.550684931506849
25.0,Male,UK,58227.75,11487.1,Checking,1,0,1,0,44339.14,0,8.657534246575343
34.0,Male,France,75534.54,29931.9,Business,2,0,1,5,131195.03,0,1.936986301369863
29.0,Female,Germany,69395.59,60794.3,Business,1,1,1,10,85203.63,0,9.786301369863013
39.0,Male,USA,47059.93,39546.66,Checking,3,0,1,1,67569.28,0,2.0547945205479454
31.0,Female,France,69695.04,47544.02,Savings,3,0,1,5,60187.46,0,7.602739726027397
51.0,Male,USA,62086.72,56379.9,Savings,3,0,1,7,43751.02,1,5.7753424657534245
36.0,Female,UK,63204.89,42733.92,Business,4,0,1,5,21603.09,0,1.8712328767123287
23.0,Female,UK,88344.54,27634.4,Checking,1,0,0,3,100303.93,0,9.978082191780821
35.0,Female,Cambodia,122017.04,37007.69,Savings,1,1,1,9,59863.8,0,6.484931506849315
53.0,Male,USA,12155.25,13534.38,Savings,2,0,1,6,33546.31,0,8.780821917808218
71.0,Male,Cambodia,92221.03,36144.3,Business,3,0,0,5,106281.45,0,1.0684931506849316
54.0,Female,USA,76061.85,37439.34,Checking,2,1,1,0,75588.81,1,7.923287671232877
55.0,Female,UK,41458.15,61342.89,Savings,2,1,0,4,109320.85,0,1.2821917808219179
32.0,Male,USA,50935.51,28515.77,Checking,4,1,0,4,66735.3,0,9.93972602739726
57.0,Male,UK,61263.39,4686.95,Savings,1,0,0,7,171104.56,0,3.0082191780821916
26.0,Male,Cambodia,58775.09,47969.61,Savings,3,0,1,3,55821.41,1,5.712328767123288
70.0,Male,USA,42833.63,5614.43,Checking,4,0,1,6,95564.96,0,9.841095890410958
71.0,Female,Germany,41022.65,25042.96,Checking,2,1,1,5,43001.55,0,9.383561643835616
23.0,Male,USA,35857.61,20795.74,Checking,3,1,1,0,122647.77,0,4.972602739726027
71.0,Female,USA,47252.16,52813.79,Business,3,0,1,0,72996.05,1,8.347945205479451
19.0,Female,France,56787.08,44758.8,Savings,2,1,1,8,110569.73,0,7.109589041095891
33.0,Male,Germany,68861.43,49154.73,Checking,2,0,1,9,79496.65,0,5.273972602739726
69.0,Female,UK,39424.0,53911.95,Business,3,1,0,5,50904.83,0,5.956164383561644
18.0,Male,UK,78887.93,22210.56,Savings,2,1,0,10,129334.26,0,1.9589041095890412
50.0,Other,Germany,38349.74,37551.33,Checking,2,1,0,6,69019.25,0,8.38082191780822
18.0,Male,USA,110427.12,19350.03,Business,2,1,1,6,102839.86,0,1.526027397260274
56.0,Male,France,76208.01,44024.15,Checking,1,1,1,8,102367.71,0,5.646575342465753
33.0,Male,UK,81025.67,58208.0,Business,3,1,1,4,84205.09,0,7.117808219178082
34.0,Male,UK,55699.95,53603.35,Business,1,0,1,4,83447.89,0,4.928767123287671
65.0,Male,France,75177.86,37417.34,Business,4,1,0,4,92647.38,1,1.5616438356164384
65.0,Other,Cambodia,28696.04,36559.49,Savings,2,1,1,4,98877.59,0,4.397260273972603
55.0,Male,France,35598.67,34815.38,Savings,3,1,0,8,17444.46,1,6.013698630136986
35.0,Female,Cambodia,52316.25,77497.23,Checking,2,1,1,7,68505.99,0,4.909589041095891
39.0,Male,Cambodia,97947.37,23352.66,Business,2,0,0,7,52347.27,0,6.832876712328767
39.0,Female,Germany,85164.27,36584.16,Business,4,1,1,5,137008.14,0,6.668493150684932
52.0,Female,Cambodia,4086.53,31380.09,Savings,4,0,1,3,51209.81,0,9.646575342465754
48.0,Other,France,35348.36,19337.21,Business,2,1,1,10,48453.29,0,9.775342465753425
57.0,Male,France,57830.24,27403.72,Savings,3,1,1,3,74387.99,0,5.901369863013699
44.0,Male,USA,91408.24,35558.44,Savings,3,0,1,8,73153.15,0,4.994520547945205
53.0,Male,Germany,66104.73,11304.6,Savings,3,0,1,3,107239.22,0,6.712328767123288
72.0,Female,Cambodia,-3434.53,67971.5,Business,4,1,1,9,103151.67,0,2.9863013698630136
21.0,Female,India,30683.64,49524.58,Savings,1,0,1,7,79631.95,0,9.531506849315068
66.0,Female,India,78001.72,56839.24,Savings,4,1,0,9,70020.31,1,2.3095890410958906
22.0,Female,France,63373.0,28738.96,Checking,4,1,1,6,47693.25,0,1.6684931506849314
42.0,Female,USA,87799.4,30721.86,Savings,1,1,0,10,106650.94,0,4.597260273972603
31.0,Male,UK,77470.03,60996.77,Savings,4,1,1,4,53942.63,0,8.427397260273972
47.0,Female,France,101046.11,62934.17,Checking,3,1,1,7,102286.28,0,5.082191780821918
64.0,Male,India,65610.99,45993.64,Savings,4,0,1,8,109760.09,0,4.265753424657534
74.0,Female,Germany,37640.56,68961.55,Checking,1,1,0,0,72898.64,0,2.9534246575342467
29.0,Female,France,49337.3,82927.96,Checking,4,1,1,6,45868.5,0,9.613698630136986
44.0,Other,Cambodia,37419.13,71936.03,Savings,2,0,0,1,62331.88,0,7.923287671232877
62.0,Female,India,3974.65,25616.89,Savings,3,1,1,8,87268.57,0,6.235616438356164
41.0,Female,India,40236.28,-13378.23,Business,1,1,1,7,67046.4,0,1.389041095890411
72.0,Male,UK,75887.59,49856.08,Checking,2,1,1,5,33277.23,0,5.008219178082192
47.0,Male,Germany,60234.93,43537.15,Business,3,1,0,1,59204.26,1,7.465753424657534
35.0,Female,UK,93971.8,37178.77,Checking,3,0,1,2,41469.0,0,7.835616438356165
31.0,Female,USA,63598.09,30362.04,Checking,2,0,1,2,75892.01,0,5.6219178082191785
73.0,Female,Cambodia,82090.36,62013.39,Business,4,0,0,5,49672.46,0,5.46027397260274
36.0,Male,Germany,16008.28,4071.81,Savings,4,1,1,2,56899.24,1,9.136986301369863
39.0,Male,USA,49034.29,65639.91,Business,1,1,1,5,78678.94,0,6.967123287671233
43.0,Male,Germany,53276.2,69674.43,Business,3,0,1,6,85136.22,0,5.69041095890411
24.0,Male,India,39363.86,38003.54,Checking,3,0,1,6,103215.07,0,8.098630136986301
